group_194,SM_b21452,SM2011_b21452,SinmeB_4945
group_197,SM_b20654,SM2011_b20654,SinmeB_4866
amcY-1,SM_b20594,SM2011_b20594,SinmeB_4730
ftsK2-1,SM_b20595,SM2011_b20595,SinmeB_4729
group_20,SMc00540,SM2011_c00540,SinmeB_1492
group_201,SM_b22017,SM2011_b22017,SinmeB_4692
secB-1,SMc02788,SM2011_c02788,SinmeB_3113
group_207,SMc02773,SM2011_c02773,SinmeB_3127
group_208,SMc02582,SM2011_c02582,SinmeB_3169
metB-1,SMc02595,SM2011_c02595,SinmeB_3182
group_21,SMc04235,SM2011_c04235,SinmeB_1656
glxB-1,SMc02610,SM2011_c02610,SinmeB_3193
group_211,SMc02615,SM2011_c02615,SinmeB_3198
group_212,SMc04153,SM2011_c04153,SinmeB_3205
cpaA1-1,SMc04113,SM2011_c04113,SinmeB_3246
cpaE1-1,SMc04109,SM2011_c04109,SinmeB_3250
cpaF1-1,SMc02820,SM2011_c02820,SinmeB_3251
group_216,SMc02836,SM2011_c02836,SinmeB_3267
group_217,SMc02848,SM2011_c02848,SinmeB_3277
group_218,SMc02859,SM2011_c02859,SinmeB_3288
moeB-1,SMc02864,SM2011_c02864,SinmeB_3293
group_220,SMc02868,SM2011_c02868,SinmeB_3297
group_221,SMc02869,SM2011_c02869,SinmeB_3298
group_222,SMc02872,SM2011_c02872,SinmeB_3301
group_223,SMc02904,SM2011_c02904,SinmeB_3333
group_224,SMc00331,SM2011_c00331,SinmeB_3355
cyaA-1,SMc00339,SM2011_c00339,SinmeB_3364
group_226,SMc00348,SM2011_c00348,SinmeB_3375
group_227,SMc00351,SM2011_c00351,SinmeB_3378
group_228,SMc00354,SM2011_c00354,SinmeB_3381
group_229,SMc00360,SM2011_c00360,SinmeB_3387
group_23,SMc01552,SM2011_c01552,SinmeB_2129
infC-1,SMc00362,SM2011_c00362,SinmeB_3389
group_231,SMc00384,SM2011_c00384,SinmeB_3410
group_232,SMc00397,SM2011_c00397,SinmeB_3423
group_233,SMc00405,SM2011_c00405,SinmeB_3431
group_234,SMc00406,SM2011_c00406,SinmeB_3432
ubiE-1,SMc01155,SM2011_c01155,SinmeB_3471
dnaA-1,SMc01167,SM2011_c01167,SinmeB_0001
group_2367,SM_b21594,SM2011_b21594,SinmeB_3633
group_2368,SMc02090,SM2011_c02090,SinmeB_1137
group_2369,SMc02632,SM2011_c02632,SinmeB_0713
group_237,SMc01147,SM2011_c01147,SinmeB_0006
pip3-1,SMc04033,SM2011_c04033,SinmeB_2647
group_2371,SMc02513,SM2011_c02513,SinmeB_2849
group_2372,SM_b20400,SM2011_b20400,SinmeB_4274
group_2373,SMc00411,SM2011_c00411,SinmeB_3437
djlA-1,SMc01853,SM2011_c01853,SinmeB_2013
hflC-1,SMc01440,SM2011_c01440,SinmeB_1945
group_2376,SMc01619,SM2011_c01619,SinmeB_2055
group_2377,SMc00732,SM2011_c00732,SinmeB_2471
exoA-1,SM_b20957,SM2011_b20957,SinmeB_3589
potF-1,SMc00770,SM2011_c00770,SinmeB_0322
dapD-1,SMc01732,SM2011_c01732,SinmeB_0066
mepA-1,SMc02833,SM2011_c02833,SinmeB_3264
group_2381,SM_b21422,SM2011_b21422,SinmeB_4974
group_2382,SMc01850,SM2011_c01850,SinmeB_2016
sitB-1,SMc02508,SM2011_c02508,SinmeB_2854
rpsR-1,SMc00567,SM2011_c00567,SinmeB_0761
sitC-1,SMc02507,SM2011_c02507,SinmeB_2855
argF1-1,SMc02137,SM2011_c02137,SinmeB_0138
group_2387,SMc04167,SM2011_c04167,SinmeB_1812
gst4-1,SMc00407,SM2011_c00407,SinmeB_3433
group_2389,SMc04168,SM2011_c04168,SinmeB_1813
group_239,SMc01730,SM2011_c01730,SinmeB_0068
group_2390,SMc01628,SM2011_c01628,SinmeB_2064
cobU-1,SMc04214,SM2011_c04214,SinmeB_1633
rirA-1,SMc00785,SM2011_c00785,SinmeB_0338
group_2393,SMc01947,SM2011_c01947,SinmeB_2309
group_2394,SMc04314,SM2011_c04314,SinmeB_1782
pyrF-1,SMc00412,SM2011_c00412,SinmeB_3438
ugpC-1,SM_b20419,SM2011_b20419,SinmeB_4256
group_2397,SM_b21154,SM2011_b21154,SinmeB_3843
btaB-1,SMc01847,SM2011_c01847,SinmeB_2019
flaA-1,SMc03037,SM2011_c03037,SinmeB_0276
group_24,SM_b20842,SM2011_b20842,SinmeB_4075
rnpA-1,SMc01720,SM2011_c01720,SinmeB_0078
ihfB-1,SMc01134,SM2011_c01134,SinmeB_0019
group_2401,SMc02356,SM2011_c02356,SinmeB_2413
group_2402,SMc01026,SM2011_c01026,SinmeB_1071
group_2403,SMc03102,SM2011_c03102,SinmeB_2819
group_2404,SMc02460,SM2011_c02460,SinmeB_2389
group_2405,SMc04179,SM2011_c04179,SinmeB_1824
group_2406,SMc01568,SM2011_c01568,SinmeB_2147
group_2407,SMc00240,SM2011_c00240,SinmeB_1411
phbB-1,SMc03878,SM2011_c03878,SinmeB_3033
group_2409,SMc01989,SM2011_c01989,SinmeB_2352
lldD-1,SMc01712,SM2011_c01712,SinmeB_0087
dxs-1,SMc00972,SM2011_c00972,SinmeB_0492
group_2411,SM_b21483,SM2011_b21483,SinmeB_4917
group_2412,SMc01507,SM2011_c01507,SinmeB_2260
purH-1,SMc04088,SM2011_c04088,SinmeB_3088
serC-1,SMc00640,SM2011_c00640,SinmeB_2562
group_2415,SMc01177,SM2011_c01177,SinmeB_1359
group_2416,SM_b21157,SM2011_b21157,SinmeB_3840
group_2417,SMc01342,SM2011_c01342,SinmeB_0948
rkpJ-1,SMc02269,SM2011_c02269,SinmeB_0193
thrB-1,SMc00017,SM2011_c00017,SinmeB_0526
group_2420,SM_b20084,SM2011_b20084,SinmeB_4580
group_2421,SMc02425,SM2011_c02425,SinmeB_2430
phnI-1,SM_b20761,SM2011_b20761,SinmeB_4774
group_2423,SM_b21557,SM2011_b21557,SinmeB_3674
group_2424,SMc01457,SM2011_c01457,SinmeB_1962
flgE-1,SMc03047,SM2011_c03047,SinmeB_0286
group_2426,SMc01964,SM2011_c01964,SinmeB_2326
group_2427,SMc00457,SM2011_c00457,SinmeB_0624
crtB-1,SMc02055,SM2011_c02055,SinmeB_1173
ligE-1,SMc00594,SM2011_c00594,SinmeB_0789
group_243,SMc01706,SM2011_c01706,SinmeB_0094
rpmG-1,SMc01369,SM2011_c01369,SinmeB_0922
dppD1-1,SMc00789,SM2011_c00789,SinmeB_0342
group_2432,SMc01409,SM2011_c01409,SinmeB_1910
group_2433,SMc00856,SM2011_c00856,SinmeB_0462
ccmA-1,SMc03847,SM2011_c03847,SinmeB_3002
wgaD-1,SM_b21321,SM2011_b21321,SinmeB_3769
pgiA1-1,SMc02042,SM2011_c02042,SinmeB_2384
group_2437,SMa1863,SinmeB_5069,SinmeB_5069
group_2438,SMc03773,SM2011_c03773,SinmeB_2927
group_2439,SMc01367,SM2011_c01367,SinmeB_0924
frcA-1,SMc02169,SM2011_c02169,SinmeB_0113
rctA-1,SMa1323,SinmeB_6228,SinmeB_6228
rpsJ-1,SMc01310,SM2011_c01310,SinmeB_0983
group_2444,SMc03228,SM2011_c03228,SinmeB_2903
group_2445,SMc00260,SM2011_c00260,SinmeB_1437
group_2446,SMc02523,SM2011_c02523,SinmeB_2839
ilvI-1,SMc01431,SM2011_c01431,SinmeB_1935
recA-1,SMc00760,SM2011_c00760,SinmeB_1549
dppF1-1,SMc00790,SM2011_c00790,SinmeB_0343
pyrC-1,SMc02166,SM2011_c02166,SinmeB_0115
group_2450,SMc03820,SM2011_c03820,SinmeB_2973
group_2451,SMc01981,SM2011_c01981,SinmeB_2344
mtgA-1,SMc03883,SM2011_c03883,SinmeB_3038
cutC-1,SMc02879,SM2011_c02879,SinmeB_3308
ntrC-1,SMc01043,SM2011_c01043,SinmeB_1089
group_2455,SM_b20147,SM2011_b20147,SinmeB_4517
group_2456,SMc04148,SM2011_c04148,SinmeB_3210
group_2457,SMa2195,SinmeB_5587,SinmeB_5587
rpsK-1,SMc01286,SM2011_c01286,SinmeB_1007
group_2459,SMc02714,SM2011_c02714,SinmeB_2204
group_246,SMc02160,SM2011_c02160,SinmeB_0121
group_2460,SMc01452,SM2011_c01452,SinmeB_1957
group_2461,SMc00566,SM2011_c00566,SinmeB_0760
group_2462,SMa1720,SinmeB_6646,SinmeB_6646
group_2463,SMc02115,SM2011_c02115,SinmeB_1112
uvrA-1,SMc01235,SM2011_c01235,SinmeB_1225
group_2465,SMc00586,SM2011_c00586,SinmeB_0781
group_2466,SMc01665,SM2011_c01665,SinmeB_2101
group_2467,SMc04340,SM2011_c04340,SinmeB_1800
creA-1,SMc01465,SM2011_c01465,SinmeB_1970
group_2469,SM_b20173,SM2011_b20173,SinmeB_4490
phoU-1,SMc02141,SM2011_c02141,SinmeB_0134
clpX-1,SMc01904,SM2011_c01904,SinmeB_0883
ilvB1-1,SMc02263,SM2011_c02263,SinmeB_0187
group_2472,SMc01745,SM2011_c01745,SinmeB_2121
group_2473,SMc00693,SM2011_c00693,SinmeB_2511
group_2474,SMc04048,SM2011_c04048,SinmeB_2660
cyaH-1,SMc04172,SM2011_c04172,SinmeB_1817
group_2476,SMc02646,SM2011_c02646,SinmeB_0700
group_2477,SMc00420,SM2011_c00420,SinmeB_3445
group_2478,SMc02180,SM2011_c02180,SinmeB_0102
group_2479,SM_b20402,SM2011_b20402,SinmeB_4272
group_248,SMc02225,SM2011_c02225,SinmeB_0150
nudL-1,SMc02701,SM2011_c02701,SinmeB_2191
group_2481,SMc04394,SM2011_c04394,SinmeB_3066
alr-1,SMc00557,SM2011_c00557,SinmeB_0751
group_2483,SMc02729,SM2011_c02729,SinmeB_2217
group_2484,SMc02058,SM2011_c02058,SinmeB_1170
group_2485,SMc01184,SM2011_c01184,SinmeB_1284
group_2486,SMc01594,SM2011_c01594,SinmeB_2037
group_2487,SMc02913,SM2011_c02913,SinmeB_3342
argH1-1,SMc00725,SM2011_c00725,SinmeB_2478
gpmB-1,SMc00006,SM2011_c00006,SinmeB_0511
group_249,SMc02242,SM2011_c02242,SinmeB_0165
exoB-1,SM_b20942,SM2011_b20942,SinmeB_3604
group_2491,SMa1447,SinmeB_6303,SinmeB_6303
group_2492,SMc02375,SM2011_c02375,SinmeB_0653
hypQ-1,SM_b20266,SM2011_b20266,SinmeB_4404
group_2494,SMc02017,SM2011_c02017,SinmeB_2358
wgaE-1,SM_b21322,SM2011_b21322,SinmeB_3768
xylA-1,SMc03163,SM2011_c03163,SinmeB_2723
fabI1-1,SMc00005,SM2011_c00005,SinmeB_0510
group_2498,SMc00949,SM2011_c00949,SinmeB_1385
group_2499,SM_b21384,SM2011_b21384,SinmeB_3708
group_250,SMc02246,SM2011_c02246,SinmeB_0169
group_2500,SM_b20268,SM2011_b20268,SinmeB_4402
group_2501,SMc02592,SM2011_c02592,SinmeB_3179
fixL-1,SMa1229,SinmeB_6174,SinmeB_6174
cobT-1,SMc00701,SM2011_c00701,SinmeB_2503
gntK-1,SM_b21119,SM2011_b21119,SinmeB_3960
rhlE1-1,SMc00522,SM2011_c00522,SinmeB_1494
group_2506,SMc01151,SM2011_c01151,SinmeB_0002
group_2507,SMc03984,SM2011_c03984,SinmeB_2599
group_2508,SMc00514,SM2011_c00514,SinmeB_1502
group_2509,SMc04183,SM2011_c04183,SinmeB_1829
qxtA-1,SMc02255,SM2011_c02255,SinmeB_0179
efp-1,SMc00357,SM2011_c00357,SinmeB_3384
group_2511,SMa1554,SinmeB_6360,SinmeB_6360
group_2512,SMa1700,SinmeB_6633,SinmeB_6633
exoO-1,SM_b20959,SM2011_b20959,SinmeB_3587
group_2514,SMc00279,SM2011_c00279,SinmeB_1457
group_2515,SMc00393,SM2011_c00393,SinmeB_3419
group_2516,SMc01414,SM2011_c01414,SinmeB_1919
group_2517,SMa0492,SinmeB_6457,SinmeB_6457
group_2518,SMc02874,SM2011_c02874,SinmeB_3303
nthA-1,SMc01424,SM2011_c01424,SinmeB_1928
group_252,SMc02260,SM2011_c02260,SinmeB_0184
group_2520,SMc01765,SM2011_c01765,SinmeB_0829
group_2521,SMc04201,SM2011_c04201,SinmeB_1848
prs-1,SMc02686,SM2011_c02686,SinmeB_2175
group_2523,SM_b20339,SM2011_b20339,SinmeB_4336
group_2524,SMc02772,SM2011_c02772,SinmeB_3128
group_2525,SMc02987,SM2011_c02987,SinmeB_2708
group_2526,SMc03139,SM2011_c03139,SinmeB_2783
group_2527,SMa2275,SinmeB_5311,SinmeB_5311
group_2528,SMc01714,SM2011_c01714,SinmeB_0085
group_2529,SMc00697,SM2011_c00697,SinmeB_2507
group_253,SMc02264,SM2011_c02264,SinmeB_0188
group_2530,SMc00712,SM2011_c00712,SinmeB_2491
recQ-1,SMc01566,SM2011_c01566,SinmeB_2145
cpaC1-1,SMc04111,SM2011_c04111,SinmeB_3248
group_2533,SMc03814,SM2011_c03814,SinmeB_2967
allA1-1,SM_b20873,SM2011_b20873,SinmeB_3504
visN-1,SMc03015,SM2011_c03015,SinmeB_0254
cvpA-1,SMc00555,SM2011_c00555,SinmeB_0749
group_2537,SMc03137,SM2011_c03137,SinmeB_2785
group_2538,SMc02709,SM2011_c02709,SinmeB_2199
idnD-1,SMa0512,SinmeB_6446,SinmeB_6446
rkpU-1,SMc02274,SM2011_c02274,SinmeB_0198
group_2540,SMc02223,SM2011_c02223,SinmeB_0148
group_2541,SMc01651,SM2011_c01651,SinmeB_2087
group_2542,SM_b21303,SM2011_b21303,SinmeB_3857
lpsD-1,SMc01221,SM2011_c01221,SinmeB_1238
group_2544,SMc00666,SM2011_c00666,SinmeB_2537
pdhAb-1,SMc01031,SM2011_c01031,SinmeB_1076
group_2546,SMc04095,SM2011_c04095,SinmeB_3095
cyaD2-1,SMc04307,SM2011_c04307,SinmeB_1774
group_2548,SMc03801,SM2011_c03801,SinmeB_2954
group_2549,SMa1600,SinmeB_6387,SinmeB_6387
pncA-1,SMc02275,SM2011_c02275,SinmeB_0199
group_2550,SMc03098,SM2011_c03098,SinmeB_2823
group_2551,SMa1996,SinmeB_5176,SinmeB_5176
group_2552,SMc04194,SM2011_c04194,SinmeB_1840
group_2553,SM_b20163,SM2011_b20163,SinmeB_4500
group_2554,SMc02831,SM2011_c02831,SinmeB_3262
rpsC-1,SMc01303,SM2011_c01303,SinmeB_0990
group_2556,SMc01930,SM2011_c01930,SinmeB_0909
group_2557,SMc04264,SM2011_c04264,SinmeB_1746
sthA-1,SMc00300,SM2011_c00300,SinmeB_1478
hisH-1,SMc02572,SM2011_c02572,SinmeB_3159
group_256,SMc02278,SM2011_c02278,SinmeB_0202
group_2560,SMa1820,SinmeB_6705,SinmeB_6705
group_2561,SM_b20571,SM2011_b20571,SinmeB_4752
lrp3-1,SMc01223,SM2011_c01223,SinmeB_1236
potI-1,SMc00773,SM2011_c00773,SinmeB_0325
group_2564,SMc02638,SM2011_c02638,SinmeB_0707
group_2565,SMc00375,SM2011_c00375,SinmeB_3401
group_2566,SMc00519,SM2011_c00519,SinmeB_1497
group_2567,SM_b20251,SM2011_b20251,SinmeB_4419
glgX1-1,SMc03926,SM2011_c03926,SinmeB_2677
group_2569,SMc00282,SM2011_c00282,SinmeB_1460
group_257,SMc02283,SM2011_c02283,SinmeB_0207
apaG-1,SMc02135,SM2011_c02135,SinmeB_0140
group_2571,SM_b20065,SM2011_b20065,SinmeB_4601
group_2572,SMc01261,SM2011_c01261,SinmeB_1031
group_2573,SMc01630,SM2011_c01630,SinmeB_2066
trpE-1,SMc02725,SM2011_c02725,SinmeB_2213
fbcB-1,SMc00188,SM2011_c00188,SinmeB_1568
group_2576,SMc03136,SM2011_c03136,SinmeB_2786
group_2577,SMc01634,SM2011_c01634,SinmeB_2070
pstA-1,SMc02143,SM2011_c02143,SinmeB_0132
group_2579,SM_b20717,SM2011_b20717,SinmeB_4803
typA-1,SMc03242,SM2011_c03242,SinmeB_2918
nuoF1-1,SMc01918,SM2011_c01918,SinmeB_0897
group_2582,SMc00197,SM2011_c00197,SinmeB_1615
group_2583,SMc00707,SM2011_c00707,SinmeB_2496
abrB-1,SMc01415,SM2011_c01415,SinmeB_1920
group_2585,SMc02359,SM2011_c02359,SinmeB_2416
fixS1-1,SMa1208,SinmeB_6162,SinmeB_6162
group_2587,SMc01573,SM2011_c01573,SinmeB_2030
recJ-1,SMc00292,SM2011_c00292,SinmeB_1470
group_2589,SM_b20026,SM2011_b20026,SinmeB_4640
group_2590,SMc00942,SM2011_c00942,SinmeB_1378
group_2591,SMc01715,SM2011_c01715,SinmeB_0084
group_2592,SMc01175,SM2011_c01175,SinmeB_1361
group_2593,SMc01282,SM2011_c01282,SinmeB_1010
ilvC-1,SMc04346,SM2011_c04346,SinmeB_1889
hisE-1,SMc02568,SM2011_c02568,SinmeB_3156
parB-1,SMc02801,SM2011_c02801,SinmeB_3100
group_2597,SMc00388,SM2011_c00388,SinmeB_3414
murB-1,SMc01868,SM2011_c01868,SinmeB_1998
group_2599,SMc02812,SM2011_c02812,SinmeB_3096
hutC-1,SMc00674,SM2011_c00674,SinmeB_2529
group_2601,SMc00899,SM2011_c00899,SinmeB_0418
bioS-1,SMc02061,SM2011_c02061,SinmeB_1167
modA-1,SMc03196,SM2011_c03196,SinmeB_2756
group_2604,SMc02660,SM2011_c02660,SinmeB_0724
valS-1,SMc02080,SM2011_c02080,SinmeB_1148
ftsI-1,SMc01860,SM2011_c01860,SinmeB_2006
exsA-1,SM_b20941,SM2011_b20941,SinmeB_3605
group_2608,SMc01170,SM2011_c01170,SinmeB_1366
group_2609,SMc03094,SM2011_c03094,SinmeB_2827
group_2610,SM_b20350,SM2011_b20350,SinmeB_4324
group_2611,SMc01815,SM2011_c01815,SinmeB_2275
group_2612,SMc02034,SM2011_c02034,SinmeB_2376
group_2613,SMc02511,SM2011_c02511,SinmeB_2851
group_2614,SMc00098,SM2011_c00098,SinmeB_0575
group_2615,SMc01805,SM2011_c01805,SinmeB_0872
group_2616,SMc02644,SM2011_c02644,SinmeB_0702
ccmG-1,SMc03851,SM2011_c03851,SinmeB_3006
group_2618,SMc00379,SM2011_c00379,SinmeB_3405
group_2619,SMc02239,SM2011_c02239,SinmeB_0162
group_262,SMc02313,SM2011_c02313,SinmeB_0222
sdhA-1,SMc02465,SM2011_c02465,SinmeB_2897
group_2621,SMa1337,SinmeB_6238,SinmeB_6238
group_2622,SMc01462,SM2011_c01462,SinmeB_1967
group_2623,SM_b21178,SM2011_b21178,SinmeB_3819
group_2624,SMc03103,SM2011_c03103,SinmeB_2818
group_2625,SMc01186,SM2011_c01186,SinmeB_1282
group_2626,SM_b21188,SM2011_b21188,SinmeB_3809
group_2627,SMc00184,SM2011_c00184,SinmeB_1572
group_2628,SMc00140,SM2011_c00140,SinmeB_1619
group_2629,SM_b20971,SM2011_b20971,SinmeB_3576
rhaT-1,SMc02325,SM2011_c02325,SinmeB_0236
soxG2-1,SMc03930,SM2011_c03930,SinmeB_2681
group_2631,SMc04337,SM2011_c04337,SinmeB_1798
group_2632,SMa0545,SinmeB_6429,SinmeB_6429
group_2633,SM_b21374,SM2011_b21374,SinmeB_3718
group_2634,SMc03066,SM2011_c03066,SinmeB_0307
group_2635,SMa0453,SinmeB_5892,SinmeB_5892
mexF2-1,SMc03971,SM2011_c03971,SinmeB_2586
pth-1,SMc02693,SM2011_c02693,SinmeB_2182
pheA-1,SMc02899,SM2011_c02899,SinmeB_3328
group_2639,SM_b20930,SM2011_b20930,SinmeB_3615
fliN-1,SMc03020,SM2011_c03020,SinmeB_0259
mdeA-1,SMc01666,SM2011_c01666,SinmeB_2102
pecS-1,SMc00380,SM2011_c00380,SinmeB_3406
motE-1,SMc03033,SM2011_c03033,SinmeB_0272
group_2643,SMc00861,SM2011_c00861,SinmeB_0457
group_2644,SMc01742,SM2011_c01742,SinmeB_2120
group_2645,SMc00040,SM2011_c00040,SinmeB_0576
group_2646,SMc03107,SM2011_c03107,SinmeB_2814
livM-1,SMc01950,SM2011_c01950,SinmeB_2312
group_2648,SMc00718,SM2011_c00718,SinmeB_2485
group_2649,SM_b21153,SM2011_b21153,SinmeB_3844
group_265,SMc00798,SM2011_c00798,SinmeB_0353
group_2650,SMc03997,SM2011_c03997,SinmeB_2612
group_2651,SM_b21605,SM2011_b21605,SinmeB_3622
fecR-1,SMc04204,SM2011_c04204,SinmeB_1851
group_2653,SMc03792,SM2011_c03792,SinmeB_2945
purB-1,SMc00508,SM2011_c00508,SinmeB_1508
group_2655,SMc03237,SM2011_c03237,SinmeB_2913
dppF2-1,SMc01529,SM2011_c01529,SinmeB_2235
deoA-1,SMc04122,SM2011_c04122,SinmeB_3238
group_2658,SMc00517,SM2011_c00517,SinmeB_1499
gshB1-1,SMc00419,SM2011_c00419,SinmeB_3444
group_266,SMc00812,SM2011_c00812,SinmeB_0371
group_2660,SMc02116,SM2011_c02116,SinmeB_1111
group_2661,SM_b21151,SM2011_b21151,SinmeB_3846
group_2662,SMc02600,SM2011_c02600,SinmeB_3185
group_2663,SMc04387,SM2011_c04387,SinmeB_3059
group_2664,SMc00999,SM2011_c00999,SinmeB_1044
group_2665,SMc02030,SM2011_c02030,SinmeB_2371
group_2666,SMc03840,SM2011_c03840,SinmeB_2995
group_2667,SMc01955,SM2011_c01955,SinmeB_2317
group_2668,SMc02059,SM2011_c02059,SinmeB_1169
group_2669,SMc00667,SM2011_c00667,SinmeB_2536
"gsh1,shA-1",SMc00825,SM2011_c00825,SinmeB_0384
group_2670,SMc01707,SM2011_c01707,SinmeB_0093
group_2671,SMc01701,SM2011_c01701,SinmeB_0100
pcaC-1,SM_b20578,SM2011_b20578,SinmeB_4745
rpsF-1,SMc00568,SM2011_c00568,SinmeB_0762
frcK-1,SMc02167,SM2011_c02167,SinmeB_0114
group_2675,SMc02407,SM2011_c02407,SinmeB_0685
group_2676,SMc01782,SM2011_c01782,SinmeB_0846
nuoC2-1,SMa1531,SinmeB_6346,SinmeB_6346
recR-1,SMc02908,SM2011_c02908,SinmeB_3337
group_2679,SMc01648,SM2011_c01648,SinmeB_2084
pit2-1,SMc00827,SM2011_c00827,SinmeB_0386
group_2680,SM_b21262,SM2011_b21262,SinmeB_3897
group_2681,SMc02497,SM2011_c02497,SinmeB_2865
pdxA2-1,SM_b20146,SM2011_b20146,SinmeB_4518
group_2683,SMc01354,SM2011_c01354,SinmeB_0936
cysK2-1,SMc01174,SM2011_c01174,SinmeB_1362
group_2685,SM_b20039,SM2011_b20039,SinmeB_4626
ispZ-1,SMc03853,SM2011_c03853,SinmeB_3008
dxr-1,SMc03105,SM2011_c03105,SinmeB_2816
group_2688,SM_b20726,SM2011_b20726,SinmeB_4794
group_2689,SMc01783,SM2011_c01783,SinmeB_0847
glcF-1,SMc00926,SM2011_c00926,SinmeB_0393
mutL-1,SMc00932,SM2011_c00932,SinmeB_0428
group_2691,SMc00777,SM2011_c00777,SinmeB_0330
dppC2-1,SMc01527,SM2011_c01527,SinmeB_2237
group_2693,SMc02802,SM2011_c02802,SinmeB_3099
group_2694,SMc04238,SM2011_c04238,SinmeB_1720
group_2695,SMc00968,SM2011_c00968,SinmeB_0496
group_2696,SMc00171,SM2011_c00171,SinmeB_1586
group_2697,SMc03876,SM2011_c03876,SinmeB_3031
group_2698,SMc02579,SM2011_c02579,SinmeB_3166
rpoE3-1,SMc02713,SM2011_c02713,SinmeB_2203
group_270,SMc00888,SM2011_c00888,SinmeB_0429
group_2700,SM_b20443,SM2011_b20443,SinmeB_4237
relE-1,SMc04436,SM2011_c04436,SinmeB_1105
group_2702,SMc00177,SM2011_c00177,SinmeB_1580
mltB1-1,SMc02909,SM2011_c02909,SinmeB_3338
feuQ-1,SMc00129,SM2011_c00129,SinmeB_0636
group_2705,SM_b21590,SM2011_b21590,SinmeB_3637
group_2706,SMc03969,SM2011_c03969,SinmeB_2584
ntrX-1,SMc01045,SM2011_c01045,SinmeB_1091
ribB-1,SMc00008,SM2011_c00008,SinmeB_0514
glxC-1,SMc02611,SM2011_c02611,SinmeB_3194
group_271,SMc00882,SM2011_c00882,SinmeB_0436
group_2710,SMc00460,SM2011_c00460,SinmeB_3424
sun-1,SMc04090,SM2011_c04090,SinmeB_3090
metK-1,SMc01109,SM2011_c01109,SinmeB_0044
speB2-1,SMc01967,SM2011_c01967,SinmeB_2329
group_2714,SMc03784,SM2011_c03784,SinmeB_2937
sdhD-1,SMc02464,SM2011_c02464,SinmeB_2898
group_2716,SM_b21344,SM2011_b21344,SinmeB_3747
rplK-1,SMc01321,SM2011_c01321,SinmeB_0971
group_2718,SM_b20357,SM2011_b20357,SinmeB_4317
group_2719,SMc02400,SM2011_c02400,SinmeB_0678
